boro,block,lot,bin,address_string
4,00133,0053,4001112,39-47 48 STREET::39-44 49 STREET
4,00133,0054,4001113,39-49 (48 STREET)
4,00133,0055,4001114,39-51 (48 STREET)
4,00133,0056,4001115,39-81 48 STREET::39-54 49 STREET
4,00133,0057,4001116,39-79 (48 STREET)
4,00133,0058,4001117,39-77 (48 STREET)
4,00133,0059,4001118,39-83 48 STREET::39-56 49 STREET
4,00133,0060,4001119,39-87 (48 STREET)
4,00133,0061,4001120,39-89 (48 STREET)
4,00133,0062,4001121,40-09 (48 STREET)
4,00133,0063,4001122,40-11 (48 STREET)
4,00133,0064,4001123,40-13 (48 STREET)
4,00133,0065,4001124,40-15 48 STREET::39-66 49 STREET
4,00133,0066,4001125,40-23 (48 STREET)
4,00133,0067,4001126,40-19 (48 STREET)
4,00133,0068,4001127,40-17 48 STREET::39-70 49 STREET
4,00133,0069,4001128,39-78 (49 STREET)
4,00133,0070,4001129,39-88 49 STREET::48-09 - 48-23 SKILLMAN AVENUE
4,00133,0076,4001130,48-03 SKILLMAN AVENUE::GOSMAN AVENUE
4,00133,0118,4001131,39-93 (48 STREET)
4,00133,0121,4001132,39-73 (48 STREET)
4,00133,0124,4001133,39-55 (48 STREET)
4,00133,0142,4001134,39-10 (49 STREET)
4,00133,0152,4001135,39-39 (48 STREET)
4,00133,0155,4001136,39-53 (48 STREET)
4,00133,0158,4001137,39-75 (48 STREET)
4,00133,0161,4001138,39-91 (48 STREET)
4,00133,0162,4001139,39-60 - 39-62 (49 STREET)
4,00133,0166,4001140,40-21 (48 STREET)
4,00134,0001,4001141,49-11 - 49-17 43 AVENUE::41-46 50 STREET
4,00134,0006,4001142,49-09 (43 AVENUE)
4,00134,0008,4001144,49-01 43 AVENUE::41-49 - 41-53 49 STREET
4,00134,0009,4001145,41-45 (49 STREET)
4,00134,0010,4001146,41-43 (49 STREET)
4,00134,0011,4001147,41-41 (49 STREET)
4,00134,0013,4001148,41-37 (49 STREET)
4,00134,0014,4001149,41-35 (49 STREET)
4,00134,0015,4001150,41-33 (49 STREET)
4,00134,0016,4001151,41-31 (49 STREET)
4,00134,0018,4001152,41-27 (49 STREET)
4,00134,0019,4001153,41-25 (49 STREET)
4,00134,0020,4001154,41-23 (49 STREET)
4,00134,0021,4001155,41-21 (49 STREET)
4,00134,0022,4001156,41-19 (49 STREET)
4,00134,0023,4001157,41-17 (49 STREET)
4,00134,0024,4448410,41-13 - 41-15 (49 STREET)
4,00134,0025,4001158,41-09 - 41-11 (49 STREET)
4,00134,0025,4001159,41-01 - 41-07 49 STREET::49-02 SKILLMAN AVENUE
4,00134,0026,4001160,49-04 (SKILLMAN AVENUE)
4,00134,0027,4001161,49-06 (SKILLMAN AVENUE)
4,00134,0028,4001162,49-10 (SKILLMAN AVENUE)
4,00134,0029,4001163,41-02 - 41-06 50 STREET::49-12 - 49-22 SKILLMAN AVENUE
4,00134,0035,4001164,41-14 (50 STREET)
4,00134,0036,4001165,41-16 (50 STREET)
4,00134,0037,4001166,41-18 (50 STREET)
4,00134,0038,4001167,41-22 (50 STREET)
4,00134,0039,4001168,41-24 (50 STREET)
4,00134,0041,4001169,41-30 (50 STREET)
4,00134,0044,4001170,41-32 (50 STREET)
4,00134,0045,4001171,41-42 (50 STREET)
4,00134,0127,4001172,49-08 (SKILLMAN AVENUE)
4,00134,0137,4001173,41-20 (50 STREET)
4,00134,1001,4534016,49-05 - 49-07 (43 AVENUE)
4,00135,0001,4001174,48-17 - 48-19 43 AVENUE::41-52 49 STREET
4,00135,0003,4001175,48-15 (43 AVENUE)
4,00135,0004,4001176,48-11 (43 AVENUE)
4,00135,0005,4001177,48-09 (43 AVENUE)
4,00135,0006,4001178,48-01 43 AVENUE::41-53 48 STREET
4,00135,0007,4001179,41-49 (48 STREET)
4,00135,0008,4001180,41-47 (48 STREET)
4,00135,0009,4001181,41-45 (48 STREET)
4,00135,0010,4001182,41-41 (48 STREET)
4,00135,0011,4001183,41-39 (48 STREET)
4,00135,0012,4001184,41-35 (48 STREET)
4,00135,0013,4001185,41-33 (48 STREET)
4,00135,0014,4001186,41-31 (48 STREET)
4,00135,0015,4001187,41-27 (48 STREET)
4,00135,0016,4001188,41-25 (48 STREET)
4,00135,0017,4001189,41-23 (48 STREET)
4,00135,0019,4001190,41-19 (48 STREET)
4,00135,0021,4001191,41-17 (48 STREET)
4,00135,0022,4001192,41-15 (48 STREET)
4,00135,0024,4001193,41-11 (48 STREET)
4,00135,0025,4001194,41-09 (48 STREET)
4,00135,0026,4001195,"41-01,41-01A,41-03 48 STREET::48-02 SKILLMAN AVENUE"
4,00135,0027,4001196,48-04 (SKILLMAN AVENUE)
4,00135,0028,4001197,48-06 (SKILLMAN AVENUE)
4,00135,0029,4001198,48-08 (SKILLMAN AVENUE)
4,00135,0030,4001199,41-02 - 41-10 49 STREET::48-12 - 48-20 SKILLMAN AVENUE
4,00135,0035,4001200,41-12 (49 STREET)
4,00135,0036,4001201,41-14 (49 STREET)
4,00135,0037,4001202,41-16 (49 STREET)
4,00135,0038,4001203,41-20 (49 STREET)
4,00135,0039,4001204,41-22 (49 STREET)
4,00135,0040,4001205,41-24 (49 STREET)
4,00135,0041,4001206,41-28 (49 STREET)
4,00135,0042,4001207,41-30 (49 STREET)
4,00135,0043,4001208,41-34 (49 STREET)
4,00135,0044,4001209,41-36 (49 STREET)
4,00135,0046,4001210,41-38 (49 STREET)
4,00135,0048,4001211,41-40 (49 STREET)
4,00135,0050,4001212,41-44 (49 STREET)
4,00135,0129,4001213,48-10 (SKILLMAN AVENUE)
4,00136,0001,4001214,47-17 43 AVENUE::41-52 48 STREET
4,00136,0003,4001215,41-50 (48 STREET)
4,00136,0005,4001216,47-15 (43 AVENUE)
4,00136,0006,4001217,47-11 (43 AVENUE)
4,00136,0007,4001218,"47-09,47-09A (43 AVENUE)"
4,00136,0008,4001219,47-07 (43 AVENUE)
4,00136,0009,4001220,47-05 (43 AVENUE)
4,00136,0010,4001221,47-01 43 AVENUE::41-51 47 STREET
4,00136,0012,4001222,41-49 (47 STREET)
4,00136,0013,4001223,41-45 (47 STREET)
4,00136,0015,4001224,"41-41,41-41A (47 STREET)"
4,00136,0016,4001225,41-39 (47 STREET)
4,00136,0017,4001226,41-35 (47 STREET)
4,00136,0018,4001227,41-31 (47 STREET)
4,00136,0020,4001228,41-23 (47 STREET)
4,00136,0022,4001229,41-19 (47 STREET)
4,00136,0023,4001230,41-15 (47 STREET)
4,00136,0024,4001231,41-13 (47 STREET)
4,00136,0025,4001232,"41-11,41-11A (47 STREET)"
4,00136,0026,4001233,41-05 (47 STREET)
4,00136,0027,4001234,41-01 47 STREET::47-02 SKILLMAN AVENUE
4,00136,0028,4001235,47-06 (SKILLMAN AVENUE)
4,00136,0029,4001236,47-08 (SKILLMAN AVENUE)
4,00136,0030,4001237,"47-10,47-10A (SKILLMAN AVENUE)"
4,00136,0031,4001238,47-12 (SKILLMAN AVENUE)
4,00136,0032,4001239,47-16 (SKILLMAN AVENUE)
4,00136,0033,4001240,41-02 48 STREET::47-18 SKILLMAN AVENUE
4,00136,0035,4001241,41-06 (48 STREET)
4,00136,0036,4001242,41-12 (48 STREET)
4,00136,0039,4001243,41-18 (48 STREET)
4,00136,0049,4001244,41-38 (48 STREET)
4,00136,0052,4001245,41-44 (48 STREET)
4,00137,0001,4001246,41-52 47 STREET::43 AVENUE
4,00137,0004,4001247,46-01 43 AVENUE::41-41 - 41-49 46 STREET
4,00137,0013,4001248,41-29 (46 STREET)
4,00137,0020,4001249,41-15 (46 STREET)
4,00137,0027,4001250,41-01 46 STREET::46-02 SKILLMAN AVENUE
4,00137,0029,4001251,46-04 (SKILLMAN AVENUE)
4,00137,0030,4001252,46-06 (SKILLMAN AVENUE)
4,00137,0031,4001253,46-08 (SKILLMAN AVENUE)
4,00137,0032,4001254,46-10 (SKILLMAN AVENUE)
4,00137,0033,4001255,46-12 (SKILLMAN AVENUE)
4,00137,0034,4001256,46-14 (SKILLMAN AVENUE)
4,00137,0035,4001257,41-02 47 STREET::46-16 SKILLMAN AVENUE
4,00137,0036,4001258,41-04 (47 STREET)
4,00137,0037,4001259,"41-08,41-08A (47 STREET)"
4,00137,0038,4001260,"41-10,41-10A (47 STREET)"
4,00137,0039,4001261,41-12 (47 STREET)
4,00137,0040,4001262,"41-16,41-16A (47 STREET)"
4,00137,0041,4001263,41-18 (47 STREET)
4,00137,0043,4001264,41-20 (47 STREET)
4,00137,0045,4001265,41-22 (47 STREET)
4,00137,0046,4001266,41-24 (47 STREET)
4,00137,0047,4001267,41-26 (47 STREET)
4,00137,0048,4001268,41-28 (47 STREET)
4,00137,0049,4001269,41-30 (47 STREET)
4,00137,0050,4001270,41-32 (47 STREET)
4,00137,0051,4001271,41-34 (47 STREET)
4,00137,0053,4001272,41-36 (47 STREET)
4,00137,0055,4001273,41-40 (47 STREET)
4,00137,0056,4001274,41-42 (47 STREET)
4,00137,0057,4001275,41-44 - 41-46 (47 STREET)
4,00137,0058,4001276,"41-48,41-48A - 41-48B (47 STREET)"
4,00137,0059,4001277,41-50 (47 STREET)
4,00138,0001,4001278,43-39 49 STREET::49-03 - 49-11 ROOSEVELT AVENUE
4,00138,0003,4001279,43-25 (49 STREET)
4,00138,0005,4001280,43-21 (49 STREET)
4,00138,0006,4001281,43-17 (49 STREET)
4,00138,0007,4001282,43-11 (49 STREET)
4,00138,0014,4001283,49-02 43 AVENUE::43-01 - 43-07 49 STREET
4,00138,0015,4001284,49-04 (43 AVENUE)
4,00138,0016,4001285,49-06 (43 AVENUE)
4,00138,0017,4001286,49-08 (43 AVENUE)
4,00138,0018,4001287,49-10 (43 AVENUE)
4,00138,0019,4459336,49-12 (43 AVENUE)
4,00138,0020,4459339,49-14 (43 AVENUE)
4,00138,0021,4459338,49-16 (43 AVENUE)
4,00138,0023,4459337,49-18 (43 AVENUE)
4,00138,0024,4001288,49-20 43 AVENUE::43-02 50 STREET
4,00138,0025,4001289,43-12 (50 STREET)
4,00138,0040,4001290,43-22 50 STREET::QUEENS COMMUNITY BOARD    2
4,00138,0060,4001291,49-13 ROOSEVELT AVENUE::50 STREET
4,00139,0002,4001292,43-41 - 43-49 48 STREET::43-42 - 43-48 49 STREET::48-01 - 48-15 QUEENS BOULEVARD
4,00139,0011,4001294,43-17 (48 STREET)
4,00139,0020,4001296,48-04 43 AVENUE::43-01 48 STREET
4,00139,0021,4001297,48-08 (43 AVENUE)
4,00139,0022,4614898,48-14 (43 AVENUE)
4,00139,0024,4001299,43-10 (49 STREET)
4,00139,0029,4001300,43-18 (49 STREET)
4,00139,0031,4001301,43-22 (49 STREET)
4,00139,0033,4001302,43-26 (49 STREET)
4,00139,0035,4001303,43-34 (49 STREET)
4,00139,0120,4001304,48-06 (43 AVENUE)
4,00139,0121,4001298,48-12 (43 AVENUE)
4,00139,0122,4001306,48-16 (43 AVENUE)
4,00139,1001,4001293,43-33 (48 STREET)
4,00139,1101,4594921,43-05 - 43-07 (48 STREET)
4,00140,0010,4001307,43-41 - 43-47 47 STREET::47-01 - 47-09 QUEENS BOULEVARD
4,00140,0014,4001308,43-37 (47 STREET)
4,00140,0016,4001309,43-31 (47 STREET)
4,00140,0018,4001310,43-25 (47 STREET)
4,00140,0020,4001311,43-17 (47 STREET)
4,00140,0022,4001312,43-13 (47 STREET)
4,00140,0025,4001313,47-02 43 AVENUE::43-01 - 43-05 47 STREET
4,00140,0025,4448544,47-08 (43 AVENUE)
4,00140,0025,4448545,47-12 (43 AVENUE)
4,00140,0025,4448546,47-18 43 AVENUE::43-04 - 43-08 48 STREET
4,00140,0025,4448547,43-16 - 43-20 (48 STREET)
4,00140,0025,4448548,43-20 REAR (48 STREET)
4,00140,0025,4448549,43-10 - 43-12 (48 STREET)
4,00140,0040,4001314,43-30 (48 STREET)
4,00140,0047,4001315,43-42 - 43-50 48 STREET::47-11 - 47-21 QUEENS BOULEVARD
4,00141,0010,4001316,43-41 - 43-49 46 STREET::46-01 - 46-09 QUEENS BOULEVARD
4,00141,0015,4311872,43-15 (46 STREET)
4,00141,0015,4442941,43-33 (46 STREET)
4,00141,0024,4001318,46-02 - 46-12 43 AVENUE::43-01 - 43-07 46 STREET
4,00141,0027,4001319,46-16 (43 AVENUE)
4,00141,0027,4448550,43-02 - 43-06 (47 STREET)
4,00141,0027,4448551,43-12 (47 STREET)
4,00141,0027,4448552,43-16 (47 STREET)
4,00141,0027,4448553,43-22 (47 STREET)
4,00141,0027,4448554,43-28 (47 STREET)
4,00141,0027,4448555,43-32 (47 STREET)
4,00141,0027,4448556,43-38 (47 STREET)
4,00141,0043,4001320,43-42 (47 STREET)
4,00141,0047,4001321,43-50 47 STREET::46-15 - 46-25 QUEENS BOULEVARD
4,00142,0050,4001323,"45-40,46-02 (37 AVENUE)"
4,00142,0075,4538615,46-06 (37 AVENUE)
4,00142,0080,4538617,46-80 (37 STREET)
4,00142,0115,4001324,47-20 37 AVENUE::37-02 48 STREET
4,00142,0227,4001325,47-15 - 47-19 BARNETT AVENUE::48 STREET
4,00142,0233,4001326,47-07 (BARNETT AVENUE)
4,00142,0238,4001327,47-01 (BARNETT AVENUE)
4,00142,0242,4001328,"45-01 - 45-15,45-15A (BARNETT AVENUE)"
4,00142,0262,4001329,44-25 (BARNETT AVENUE)
4,00142,0265,4001330,44-15 (BARNETT AVENUE)
4,00142,0270,4001331,44-11 (BARNETT AVENUE)
4,00142,0271,4001332,44-09 (BARNETT AVENUE)
4,00142,0272,4001333,44-07 (BARNETT AVENUE)
4,00142,0273,4001334,44-05 (BARNETT AVENUE)
4,00142,0274,4001335,44-03 (BARNETT AVENUE)
4,00142,0275,4001336,44-01 (BARNETT AVENUE)
4,00142,0276,4001337,43-31 (BARNETT AVENUE)
4,00142,0277,4001338,43-29 (BARNETT AVENUE)
4,00142,0278,4001339,43-27 (BARNETT AVENUE)
4,00142,0279,4001340,43-25 (BARNETT AVENUE)
4,00142,0280,4001341,43-23 (BARNETT AVENUE)
4,00142,0281,4001342,43-21 (BARNETT AVENUE)
4,00142,0282,4001343,43-19 (BARNETT AVENUE)
4,00142,0283,4001344,43-17 (BARNETT AVENUE)
4,00142,0284,4001345,43-15 (BARNETT AVENUE)
4,00142,0285,4001346,43-13 (BARNETT AVENUE)
4,00142,0286,4001347,43-11 (BARNETT AVENUE)
4,00142,0287,4001348,43-09 (BARNETT AVENUE)
4,00142,0288,4001349,43-07 (BARNETT AVENUE)
4,00142,0290,4001350,43-05 (BARNETT AVENUE)
4,00143,0001,4001351,34-02 48 STREET::47-00 - 47-20 NORTHERN BOULEVARD
4,00143,0010,4001352,"34-54 - 34-56,34-56C - 34-56F (48 STREET)"
4,00143,0010,4518761,34-50 - 34-52 (48 STREET)
4,00143,0010,4541446,"34-60,35-00 (48 STREET)"
4,00143,0028,4436661,(37 AVENUE)
4,00143,0028,4436662,(37 AVENUE)
4,00143,0028,4595995,45-03 (37 AVENUE)
4,00143,0028,4616548,46-01 (37 AVENUE)
4,00143,0028,4616549,(37 AVENUE)
4,00143,0028,4616550,(37 AVENUE)
4,00143,0350,4001353,43-23 (37 AVENUE)
4,00143,0400,4001354,43-01 - 43-05 (37 AVENUE)
4,00143,0400,4542917,(37 AVENUE)
4,00143,0400,4542918,(43 STREET)
4,00143,0500,4430172,44-02 (NORTHERN BOULEVARD)
4,00143,0500,4441943,43-20 - 43-60 (NORTHERN BOULEVARD)
4,00143,0500,4441945,45-02 (NORTHERN BOULEVARD)
4,00143,0500,4542919,(NORTHERN BOULEVARD)
4,00143,0500,4542920,44-02 GARAGE (NORTHERN BOULEVARD)
4,00148,0001,4001355,39-89 - 39-99 47 STREET::39-90 - 39-98 48 STREET::47-01 - 47-29 SKILLMAN AVENUE
4,00148,0009,4001356,39-87 (47 STREET)
4,00148,0011,4001357,39-83 (47 STREET)
4,00148,0012,4001358,39-81 (47 STREET)
4,00148,0013,4001359,39-79 (47 STREET)
4,00148,0014,4001360,39-75 (47 STREET)
4,00148,0015,4001361,"39-73,39-73A (47 STREET)"
4,00148,0017,4001362,"39-69,39-69A (47 STREET)"
4,00148,0019,4001363,39-67 (47 STREET)
4,00148,0020,4001364,39-65 (47 STREET)
4,00148,0021,4001365,39-63 (47 STREET)
4,00148,0022,4001366,39-61 (47 STREET)
4,00148,0023,4001367,39-59 (47 STREET)
4,00148,0024,4001368,39-57 (47 STREET)
4,00148,0025,4001369,39-55 (47 STREET)
4,00148,0026,4001370,39-53 (47 STREET)
4,00148,0027,4001371,39-51 (47 STREET)
4,00148,0029,4001372,39-45 - 39-49 (47 STREET)
4,00148,0030,4001373,39-43 (47 STREET)
4,00148,0031,4001374,39-41 (47 STREET)
4,00148,0032,4001375,39-37 (47 STREET)
4,00148,0033,4001376,39-33 (47 STREET)
4,00148,0034,4001377,39-29 (47 STREET)
4,00148,0035,4001378,39-25 (47 STREET)
4,00148,0036,4001379,39-21 (47 STREET)
4,00148,0037,4001380,39-19 (47 STREET)
4,00148,0039,4001381,39-17 (47 STREET)
4,00148,0041,4001382,39-11 (47 STREET)
4,00148,0042,4001383,39-09 (47 STREET)
4,00148,0043,4001384,39-07 (47 STREET)
4,00148,0045,4001385,47-04 - 47-08 (39 AVENUE)
4,00148,0046,4001386,47-14 - 47-16 (39 AVENUE)
4,00148,0047,4001387,47-18 - 47-20 39 AVENUE::39-02 - 39-04 48 STREET
4,00148,0048,4001388,39-08 (48 STREET)
4,00148,0049,4001389,39-10 (48 STREET)
4,00148,0050,4001390,39-16 (48 STREET)
4,00148,0051,4001391,39-20 (48 STREET)
4,00148,0052,4001392,39-22 (48 STREET)
4,00148,0053,4001393,39-26 (48 STREET)
4,00148,0054,4001394,39-30 (48 STREET)
4,00148,0055,4001395,39-34 (48 STREET)
4,00148,0056,4001396,39-38 (48 STREET)
4,00148,0057,4001397,39-42 (48 STREET)
4,00148,0058,4001398,39-46 (48 STREET)
4,00148,0061,4001399,39-52 (48 STREET)
4,00148,0063,4001400,39-54 (48 STREET)
4,00148,0064,4001401,39-56 (48 STREET)
4,00148,0065,4001402,39-58 (48 STREET)
4,00148,0066,4001403,39-60 (48 STREET)
4,00148,0067,4001404,39-62 (48 STREET)
4,00148,0068,4001405,39-64 (48 STREET)
4,00148,0069,4001406,39-66 (48 STREET)
4,00148,0070,4001407,39-68 (48 STREET)
4,00148,0071,4001408,39-70 (48 STREET)
4,00148,0073,4001409,39-74 (48 STREET)
4,00148,0075,4001410,39-76 (48 STREET)
4,00148,0076,4001411,39-80 (48 STREET)
4,00148,0078,4001412,"39-82,39-82A (48 STREET)"
4,00148,0079,4001413,39-84 (48 STREET)
4,00148,0080,4001414,39-88 (48 STREET)
4,00148,0131,4001415,39-39 (47 STREET)
4,00148,0132,4001416,39-35 (47 STREET)
4,00148,0133,4001417,39-31 (47 STREET)
4,00148,0134,4001418,39-27 (47 STREET)
4,00148,0135,4001419,39-23 (47 STREET)
4,00148,0140,4001420,39-15 (47 STREET)
4,00148,0144,4001421,47-02 39 AVENUE::39-01 - 39-03 47 STREET
4,00148,0149,4001422,39-12 (48 STREET)
4,00148,0150,4001423,39-18 (48 STREET)
4,00148,0152,4001424,39-24 (48 STREET)
4,00148,0153,4001425,39-28 (48 STREET)
4,00148,0154,4001426,39-32 (48 STREET)
4,00148,0155,4001427,39-36 (48 STREET)
4,00148,0156,4001428,39-40 (48 STREET)
4,00148,0157,4001429,39-44 (48 STREET)
4,00149,0001,4001430,39-80 - 39-82 (47 STREET)
4,00149,0001,4448557,39-77 - 39-81 (46 STREET)
4,00149,0001,4448558,39-83 - 39-89 (46 STREET)
4,00149,0001,4448559,39-86 - 39-92 (47 STREET)
4,00149,0001,4448560,46-25 - 46-31 (SKILLMAN AVENUE)
4,00149,0001,4448561,46-11 - 46-15 (SKILLMAN AVENUE)
4,00149,0001,4448562,46-17 - 46-23 (SKILLMAN AVENUE)
4,00149,0001,4550186,46-01 (SKILLMAN AVENUE)
4,00149,0012,4001431,39-75 (46 STREET)
4,00149,0014,4001432,39-73 (46 STREET)
4,00149,0015,4001433,39-71 (46 STREET)
4,00149,0016,4001434,"39-67,39-67A (46 STREET)"
4,00149,0018,4001435,"39-65,39-65A (46 STREET)"
4,00149,0019,4001436,39-63 (46 STREET)
4,00149,0020,4001437,39-59 (46 STREET)
4,00149,0021,4001438,39-57 (46 STREET)
4,00149,0023,4001439,39-55 (46 STREET)
4,00149,0025,4001440,"39-51,39-51 1/2,39-51A (46 STREET)"
4,00149,0026,4001441,39-47 (46 STREET)
4,00149,0027,4001442,39-43 (46 STREET)
4,00149,0028,4001443,39-39 (46 STREET)
4,00149,0029,4001444,39-35 (46 STREET)
4,00149,0030,4001445,39-31 (46 STREET)
4,00149,0031,4001446,39-27 (46 STREET)
4,00149,0032,4001447,"39-25,39-25A (46 STREET)"
4,00149,0033,4001448,"39-23,39-23A (46 STREET)"
4,00149,0034,4001449,39-21 (46 STREET)
4,00149,0035,4001450,39-19 (46 STREET)
4,00149,0036,4001451,39-15 (46 STREET)
4,00149,0037,4001452,39-11 (46 STREET)
4,00149,0038,4001453,39-07 (46 STREET)
4,00149,0039,4001454,39-03 (46 STREET)
4,00149,0040,4001455,46-20 39 AVENUE::39-02 47 STREET
4,00149,0041,4001456,39-06 (47 STREET)
4,00149,0042,4001457,39-10 (47 STREET)
4,00149,0043,4001458,39-14 (47 STREET)
4,00149,0044,4001459,39-18 (47 STREET)
4,00149,0045,4001460,39-22 (47 STREET)
4,00149,0046,4001461,39-24 (47 STREET)
4,00149,0047,4001462,39-26 (47 STREET)
4,00149,0048,4001463,39-28 (47 STREET)
4,00149,0049,4001464,39-32 (47 STREET)
4,00149,0050,4001465,39-36 (47 STREET)
4,00149,0051,4001466,39-40 (47 STREET)
4,00149,0052,4001467,39-44 (47 STREET)
4,00149,0053,4001468,39-48 (47 STREET)
4,00149,0054,4001469,39-50 (47 STREET)
4,00149,0055,4001470,39-52 (47 STREET)
4,00149,0064,4001471,39-56 (47 STREET)
4,00149,0066,4001472,39-58 (47 STREET)
4,00149,0067,4001473,39-60 (47 STREET)
4,00149,0068,4001474,"39-64,39-64A (47 STREET)"
4,00149,0070,4001475,"39-66,39-66A (47 STREET)"
4,00149,0071,4001476,39-70 (47 STREET)
4,00149,0072,4001477,39-72 (47 STREET)
4,00149,0074,4001478,39-74 - 39-76 (47 STREET)
4,00149,0075,4001479,39-78 (47 STREET)
4,00149,0125,4001480,39-49 (46 STREET)
4,00149,0126,4001481,39-45 (46 STREET)
4,00149,0127,4001482,39-41 (46 STREET)
4,00149,0128,4001483,39-37 (46 STREET)
4,00149,0129,4001484,39-33 (46 STREET)
4,00149,0130,4001485,39-29 (46 STREET)
4,00149,0135,4001486,39-17 (46 STREET)
4,00149,0136,4001487,39-13 (46 STREET)
4,00149,0137,4001488,39-09 (46 STREET)
4,00149,0138,4001489,39-05 (46 STREET)
4,00149,0139,4001490,46-02 39 AVENUE::39-01 46 STREET
4,00149,0140,4001491,39-04 (47 STREET)
4,00149,0141,4001492,39-08 (47 STREET)
4,00149,0142,4001493,39-12 (47 STREET)
4,00149,0143,4001494,39-16 (47 STREET)
4,00149,0144,4001495,39-20 (47 STREET)
4,00149,0148,4001496,39-30 (47 STREET)
4,00149,0149,4001497,39-34 (47 STREET)
4,00149,0150,4001498,39-38 (47 STREET)
4,00149,0151,4001499,39-42 (47 STREET)
4,00149,0152,4001500,39-46 (47 STREET)
4,00150,0001,4001501,45-01 47 STREET::47-01 - 47-05 GREENPOINT AVENUE::47-02 - 47-06 QUEENS BOULEVARD
4,00151,0009,4001502,45-16 (48 STREET)
4,00151,0010,4001503,45-18 (48 STREET)
4,00151,0011,4001504,45-22 (48 STREET)
4,00151,0013,4001505,45-26 (48 STREET)
4,00151,0015,4001506,45-28 (48 STREET)
4,00151,0016,4001507,45-30 (48 STREET)
4,00151,0019,4001508,45-35 (47 STREET)
4,00151,0021,4001509,"45-27,45-29 (47 STREET)"
4,00151,0023,4001510,45-25 (47 STREET)
4,00151,0025,4001511,45-23 (47 STREET)
4,00151,0027,4001512,45-15 - 45-19 47 STREET::47-02 GREENPOINT AVENUE
4,00151,0028,4001513,47-04 (GREENPOINT AVENUE)
4,00151,0029,4001514,47-06 (GREENPOINT AVENUE)
4,00151,0030,4001515,47-08 (GREENPOINT AVENUE)
4,00151,0031,4001516,47-12 (GREENPOINT AVENUE)
4,00151,0032,4617493,45-02 - 45-12 48 STREET::47-16 - 47-24 GREENPOINT AVENUE
4,00151,0037,4001521,45-49 (47 STREET)
4,00151,0038,4001522,45-47 (47 STREET)
4,00151,0039,4001523,45-43 (47 STREET)
4,00151,0039,4550189,45-43 REAR (47 STREET)
4,00151,0040,4001524,45-41 (47 STREET)
4,00151,0040,4518764,(47 STREET)
4,00151,0041,4001525,45-37 (47 STREET)
4,00151,0048,4001526,45-32 (48 STREET)
4,00151,0049,4001527,45-34 (48 STREET)
4,00151,0050,4001528,45-38 (48 STREET)
4,00151,0051,4001529,45-40 (48 STREET)
4,00151,0052,4001530,45-44 (48 STREET)
4,00151,0053,4001531,45-46 (48 STREET)
4,00151,0054,4001532,45-50 (48 STREET)
4,00151,0057,4001533,"47-17 47 AVENUE::45-52,45-54 - 45-62 48 STREET"
4,00151,0058,4001534,47-15 (47 AVENUE)
4,00151,0059,4001535,47-11 (47 AVENUE)
4,00151,0060,4001536,47-09 (47 AVENUE)
4,00151,0061,4001537,47-07 (47 AVENUE)
4,00151,0062,4001538,47-05 47 AVENUE::CENTER BOULEVARD
4,00151,0063,4001539,47-01 - 47-03 47 AVENUE::45-59 47 STREET
4,00151,0064,4001540,45-57 (47 STREET)
4,00151,0065,4001541,45-55 (47 STREET)
4,00151,0066,4001542,45-53 (47 STREET)
4,00151,0067,4001543,45-51 (47 STREET)
4,00151,0131,4001544,47-10 (GREENPOINT AVENUE)
4,00151,0132,4001545,47-14 (GREENPOINT AVENUE)
4,00151,0137,4001546,45-14 (48 STREET)
4,00151,0139,4001547,45-45 (47 STREET)
4,00152,0001,4001548,"45-02 - 45-12 47 STREET::46-19 - 46-31 GREENPOINT AVENUE::46-14 - 46-22,46-22A QUEENS BOULEVARD"
4,00152,0005,4001549,45-01 - 45-11 46 STREET::46-07 - 46-17 GREENPOINT AVENUE::46-04 - 46-12 QUEENS BOULEVARD
4,00152,0007,4533708,46-02 (QUEENS BOULEVARD)
4,00152,0007,4615510,46-01 (GREENPOINT AVENUE)
4,00153,0002,4001550,46-09 (47 AVENUE)
4,00153,0003,4001551,46-07 (47 AVENUE)
4,00153,0004,4001552,46-05 (47 AVENUE)
4,00153,0005,4001553,45-59 46 STREET::46-01 - 46-03 47 AVENUE
4,00153,0006,4001554,45-55 (46 STREET)
4,00153,0007,4001555,45-45 (46 STREET)
4,00153,0012,4001556,45-35 (46 STREET)
4,00153,0013,4001557,46-02 - 46-10 GREENPOINT AVENUE::46 STREET
4,00153,0017,4001558,"45-20,45-28 47 STREET::46-12 - 46-26 GREENPOINT AVENUE"
4,00153,0025,4001559,45-26 (47 STREET)
4,00153,0033,4001560,45-34 (47 STREET)
4,00153,0042,4467665,45-48 (47 STREET)
4,00153,0043,4001561,45-50 (47 STREET)
4,00153,0044,4001562,45-52 (47 STREET)
4,00153,0045,4001563,46-21 47 AVENUE::45-54 47 STREET
4,00153,0046,4001564,46-19 (47 AVENUE)
4,00153,0047,4001565,46-17 (47 AVENUE)
4,00153,0048,4001566,46-13 - 46-15 (47 AVENUE)
4,00153,0049,4001567,46-11 (47 AVENUE)
4,00153,0105,4001568,45-57 (46 STREET)
4,00153,0106,4001569,45-53 (46 STREET)
4,00153,0107,4001570,45-51 (46 STREET)
4,00154,0001,4001571,39-90 - 39-94 46 STREET::45-19 SKILLMAN AVENUE
